questionID,course.x,exam_type,creation_dt,creation_time,creation_dt_time.x,examID.x,weekday,marked,minutes_used,correct,q_ordinal,a_ordinal,difficulty,section_minor,section_major,nth_exam,nth_e_or_q,total_exam_time,num_questions,total_correct,exceed_time_limit,EL_begin,EL_change,EL_end,examID,course,creation_dt_time,hrs_since_previous,hrs_since_previous_e
2016-11-19 15:43:14.8730000 +00:00173292.36,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,2.8833333333333333,1,29,142,2.36,Two Exceptions (Simple Interest and Variable FOI)|Two Exceptions (Simple Interest and Variable FOI)|Constant Force of interest,Interest Measurement|Interest Measurement|Time Value of Money,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00190133.38,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,3.1666666666666665,1,13,61,3.38,Put-Call Parity|Put-call parity; Combining options,Put-Call Parity|Hedging and Investment Strategies,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00207160.46,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,3.45,1,16,80,0.46,Amortizing a loan|More General Loan Payments|More General Loan Payments,Loans|Amortization Schedule and Sinking Fund|Loans,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0021825.09,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,3.6333333333333333,0,2,8,5.09,Level Annuities|Perpetuities|Level Annuities (Annuities,Annuities|NA|NA,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0022172.13,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,3.683333333333333,0,7,31,2.13,Put-call parity; Combining options|Option Combinations,Hedging and Investment Strategies|Options,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00226311.26,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,3.7666666666666666,1,31,153,1.26,Interest Rate Definitions|Interest Rate Definitions|Interest Measurement Accumulate,Interest Measurement|Interest Measurement|Time Value of Money,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00229242.2,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,3.816666666666667,1,24,118,2.2,Equivalent Rates|Two Exceptions (Simple Interest and Variable FOI)|Two Exceptions (Simple Interest and Variable FOI),Time Value of Money|Interest Measurement|Interest Measurement,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00230326.83,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,3.8333333333333335,1,32,156,6.83,Intro to Derivatives,Derivatives Basics,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0023080.81,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,3.8333333333333335,1,8,36,0.81,Time Value of Money|Unknown time or interest|Time Value of Money,Interest Measurement|Annuities With Non-contingent Payments|Interest Measurement,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0026213.65,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,0.43333333333333335,0,21,101,3.65,Insurance Strategies|Insuring your position,Insurance and Hedging|Hedging and Investment Strategies,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00276263.82,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,4.6,NA,26,NA,3.82,Put-call parity; Combining options|Put-Call Parity,Hedging and Investment Strategies|Put-Call Parity,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00339112.49,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,5.65,1,11,54,2.49,Premium and discount|Bond Amortization|Premium and Discount,Bonds|Bonds and Stocks|Bonds,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00340232.3,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,5.666666666666667,1,23,111,2.3,Interest Rate Swaps|Interest Rate Swaps|Swaps,Interest Rates|Swaps|Derivative Markets,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00346100.9,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,5.766666666666667,1,10,50,0.9,Non-level Annuities: Arithmetic|Arithmetic progression|Non-level Annuities: Arithmetic,Annuities|Annuities With Non-contingent Payments|Annuities,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0036460.49,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,6.066666666666666,1,6,26,0.49,Sinking Fund|General Sinking Fund|Sinking Fund,Loans|Loans|Amortization Schedule and Sinking Fund,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00378203.49,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,6.3,NA,20,NA,3.49,Convexity|Immunization by Exact Matching|Immunization by Exact Matching,NA|Immunization|Immunization,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00382331.86,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,6.366666666666666,1,33,163,1.86,Level Annuities|Basic Discrete Annuities|Level Annuities (Annuities,Annuities|Annuities With Non-contingent Payments|NA,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0039252.54,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,6.533333333333333,1,5,21,2.54,Loan Amortization|Amortizing a loan|Loan Amortization,Amortization Schedule and Sinking Fund|Loans|Loans,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00405355.07,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,6.75,0,35,175,5.07,Loan Amortization|Amortizing a loan|Loan Amortization,Loans|Loans|Amortization Schedule and Sinking Fund,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:005391.23,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,0.8833333333333333,0,9,44,1.23,Convexity|Redington and Full Immunization|Redington and Full Immunization,NA|Immunization|Immunization,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00559251.88,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,9.316666666666666,NA,25,NA,1.88,Dollar and Time Weighted Rate of Return|Dollar and Time Weighted Rate of Return|Interest measurement of a fund,Interest Rates|Interest Rate Term Structure|NA,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00562342.86,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,9.366666666666667,1,34,166,2.86,Put-call parity; Combining options|Option Combinations,Hedging and Investment Strategies|Options,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0058182.65,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,0.9666666666666667,NA,18,NA,2.65,Duration,Immunization|Duration and Convexity,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00590274.83,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,9.833333333333334,NA,27,NA,4.83,More General Loan Payments|General Sinking Fund|More General Loan Payments,Loans|Loans|Amortization Schedule and Sinking Fund,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00593193.86,FM,e,2016-11-19,20H 21M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,9.883333333333333,1,19,93,3.86,Option Basics|Call options,Options,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00653174.57,FM,e,2016-11-19,18H 13M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,10.883333333333333,NA,17,NA,4.57,Intro to Derivatives|Introduction to derivatives,Derivatives Basics|General Derivatives,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:00708224.63,FM,e,2016-11-19,18H 13M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,11.8,NA,22,NA,4.63,Financial Instruments (preferred|Stocks and Other Financial Instruments|Stocks,NA|Bonds|Bonds and Stocks,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0079644.55,FM,e,2016-11-19,18H 13M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,1,13.266666666666667,NA,4,NA,4.55,Bond Basics and Pricing|Price of a bond|Bond Basics and Pricing,Bonds and Stocks|Bonds|Bonds,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0085123.97,FM,e,2016-11-19,18H 13M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,1.4166666666666667,1,12,59,3.97,Forwards and Futures,Forwards and Futures,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-11-19 15:43:14.8730000 +00:0087281.93,FM,e,2016-11-19,18H 13M 14S,2016-11-19T15:43:14Z,FM2016-11-19 15:43:14,Saturday,0,1.45,1,28,137,1.93,Option Basics,Options,1,1,177.33333333333334,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-19 15:43:14,FM,2016-11-19T15:43:14Z,NA,0
2016-09-09 21:04:00.4600000 +00:000103.79,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,10,NA,3.79,Discrete Distributions: Poisson,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000113.37,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,11,NA,3.37,Conditional Probability and Independence,General Probability,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000123.41,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,12,NA,3.41,Coinsurance and Inflation,Insurance and Risk Management,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000132.74,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,13,NA,2.74,Continuous Distributions: Normal,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000142.64,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,14,NA,2.64,Joint Distributions and Marginal Distributions,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000153.64,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,15,NA,3.64,Basic Probability Concepts,General Probability,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000164.15,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,16,NA,4.15,Deductible,Insurance and Risk Management,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000174.45,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,17,NA,4.45,Counting Techniques and Combinatorial Probability,General Probability,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000183.86,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,18,NA,3.86,Discrete Distributions: Poisson,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000195.62,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,19,NA,5.62,Conditional Distributions and Independence of Random Variables,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000204.1,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,20,NA,4.1,Deductible,Insurance and Risk Management,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000213.78,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,21,NA,3.78,Random Variables,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000224.15,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,22,NA,4.15,Joint Distributions and Marginal Distributions,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000234.07,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,23,NA,4.07,Counting Techniques and Combinatorial Probability,General Probability,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000244.94,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,24,NA,4.94,Deductible,Insurance and Risk Management,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000255.97,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,25,NA,5.97,Normal Approximation,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000263.09,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,26,NA,3.09,Joint Distributions and Marginal Distributions,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000273.34,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,27,NA,3.34,Multivariate Distributions: Bivariate Normal,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000286.11,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,28,NA,6.11,Continuous Distributions: Continuous Uniform,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000296.86,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,29,NA,6.86,Multivariate Distributions: Multinomial,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:000304.3,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,30,NA,4.3,Discrete Distributions: Bernoulli and Binomial,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:00083.55,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,8,NA,3.55,Joint Distributions and Marginal Distributions,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:00093.89,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,0,NA,9,NA,3.89,Covariance and Coefficient of Correlation,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:0020533.59,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,3.4166666666666665,1,3,12,3.59,Univariate Transformations,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:0021126.25,P,e,2016-09-09,18H 13M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,3.5166666666666666,1,2,10,6.25,Order Statistics,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:0035873.25,P,e,2016-09-09,17H 46M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,5.966666666666667,1,7,35,3.25,Continuous Distributions: Exponential,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:0046153.05,P,e,2016-09-09,17H 46M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,7.683333333333334,0,5,25,3.05,Discrete Distributions: Poisson,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:0059913.77,P,e,2016-09-09,17H 46M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,9.983333333333333,1,1,1,3.77,Moment Generating Functions,Univariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:0080644.99,P,e,2016-09-09,17H 46M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,13.433333333333334,1,4,20,4.99,Conditional Distributions and Independence of Random Variables,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 21:04:00.4600000 +00:0088364.94,P,e,2016-09-09,17H 46M 0S,2016-09-09T21:04:00Z,P2016-09-09 21:04:00,Friday,0,14.716666666666667,1,6,26,4.94,Conditional Distributions and Independence of Random Variables,Multivariate Probability Distributions,15,18,58.71666666666667,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 21:04:00,P,2016-09-09T21:04:00Z,1.12623694446352,1.1262369444635179
2016-09-09 19:56:26.0070000 +00:000105.97,P,e,2016-09-09,17H 46M 26S,2016-09-09T19:56:26Z,P2016-09-09 19:56:26,Friday,0,0,NA,10,NA,5.97,Normal Approximation,Univariate Probability Distributions,14,17,0.05,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 19:56:26,P,2016-09-09T19:56:26Z,3.57522055553065,3.575220555530654
2016-09-09 19:56:26.0070000 +00:000119.08,P,e,2016-09-09,17H 46M 26S,2016-09-09T19:56:26Z,P2016-09-09 19:56:26,Friday,0,0,NA,11,NA,9.08,Conditional Probability and Independence,General Probability,14,17,0.05,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 19:56:26,P,2016-09-09T19:56:26Z,3.57522055553065,3.575220555530654
2016-09-09 19:56:26.0070000 +00:000126.31,P,e,2016-09-09,17H 46M 26S,2016-09-09T19:56:26Z,P2016-09-09 19:56:26,Friday,0,0,NA,12,NA,6.31,Deductible,Insurance and Risk Management,14,17,0.05,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 19:56:26,P,2016-09-09T19:56:26Z,3.57522055553065,3.575220555530654
2016-09-09 19:56:26.0070000 +00:000137.85,P,e,2016-09-09,17H 46M 26S,2016-09-09T19:56:26Z,P2016-09-09 19:56:26,Friday,0,0,NA,13,NA,7.85,Joint Distributions and Marginal Distributions,Multivariate Probability Distributions,14,17,0.05,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 19:56:26,P,2016-09-09T19:56:26Z,3.57522055553065,3.575220555530654
2016-09-09 19:56:26.0070000 +00:000146.7,P,e,2016-09-09,17H 46M 26S,2016-09-09T19:56:26Z,P2016-09-09 19:56:26,Friday,0,0,NA,14,NA,6.7,Normal Approximation,Univariate Probability Distributions,14,17,0.05,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 19:56:26,P,2016-09-09T19:56:26Z,3.57522055553065,3.575220555530654
2016-09-09 19:56:26.0070000 +00:000157.69,P,e,2016-09-09,17H 46M 26S,2016-09-09T19:56:26Z,P2016-09-09 19:56:26,Friday,0,0,NA,15,NA,7.69,Deductible,Insurance and Risk Management,14,17,0.05,30,NA,FALSE,6.74,3.18,7.24,P2016-09-09 19:56:26,P,2016-09-09T19:56:26Z,3.57522055553065,3.575220555530654
